TP53,SMAD4,SF3B1,RPL5,PPP2R1A,PIK3CA,NFE2L2,NAV3,MTOR,KRAS,IDH1,HIST1H1C,GATA3,FBXW7,EGFR,DNMT3A,CDKN2A,CDH1,ARID1A,APC,Label
7.4008794,8.361944,11.143383,13.026869,8.738092,7.7879024,9.831307,6.7279205,3.807355,9.643856,10.414685,9.674192,6.523562,7.971544,10.034799,7.5622425,7.7813597,8.554589,9.121533,7.0552826,Kidney-Cancer
7.7879024,8.209454,11.4346285,12.992762,9.622052,8.0223675,10.193525,5.7279205,5.426265,9.513727,9.622052,8.693487,7.8641863,7.7347097,9.984419,7.507795,8.071463,11.527966,9.129283,7.748193,Kidney-Cancer
7.8265486,7.971544,11.33985,12.745464,10.299208,7.5622425,10.321928,6.426265,3.807355,8.918863,10.521601,7.851749,5.3923173,7.6073303,7.8887434,7.8137813,7.022368,11.89406,8.8008995,7.7813597,Kidney-Cancer
7.523562,7.794416,11.227015,12.663114,8,7.882643,9.981567,6.643856,6.169925,9.6456585,10.125414,9.01959,7.965784,8.276124,9.126704,8.2620945,10.220378,10.0633955,8.665336,7.5698557,Kidney-Cancer
7.8009,8.326429,11.23362,13.58684,9.169925,7.5698557,10.565102,5.7813597,6.066089,9.992938,12.129605,9.192293,12.425216,7.348728,9.224002,7.2667866,7.4676056,12.888172,9.497851,7.228819,Kidney-Cancer
7.936638,8.3706875,10.643856,12.668663,9.724514,7.9541965,9.888743,6.2854023,7.5157,10.214319,7.900867,9.243174,9.736402,7.2191687,8.945444,6.9425144,7.7548876,11.659996,9.1111355,7.098032,Kidney-Cancer
8.038919,7.9886847,10.902375,13.231971,8.2526655,7.7347097,9.556506,6.5698557,6.1898246,9.629356,9.891784,8.622052,8.144658,7.6293564,10.264442,7.9886847,8.2526655,10.083479,9.038919,7.5622425,Kidney-Cancer
7.409391,8.1649065,11.0741415,12.875174,8.73471,7.9188633,9.7911625,6.044394,6.169925,9.766529,9.736402,11.881879,7.693487,7.4429436,11.0512085,6.83289,7.936638,9.55267,8.422065,8.375039,Kidney-Cancer
8.891784,8.06609,11.122828,13.198445,9.255029,6.965784,8.721099,4.523562,5.857981,8.954196,10.1674185,10.908393,10.296916,7.768184,9.3663225,7.774787,10.1674185,12.0754795,9.396605,6.5849624,Kidney-Cancer
7.6293564,8.668885,11.007028,13.422722,8.948367,8.475734,9.945444,7,5.5849624,10.174926,9.2620945,10.872675,7.794416,7.159871,9.328675,7.5157,7.6510515,9.296916,9.159871,8.430452,Kidney-Cancer
7.491853,8.879583,11.237807,13.17851,8.864186,8.0821495,9.896333,6.61471,5.129283,9.388018,9.94398,7.851749,8.535275,7.9943533,10.604553,7.67948,7.6220517,10.83605,9.581201,8.0443945,Kidney-Cancer
7.312883,8.108524,10.816184,13.166477,9.473705,8.0443945,9.97871,6.7548876,6.1898246,9.1649065,9.409391,8.721099,6.857981,7.2946205,9.084808,7.6865005,7.67948,9.152285,9.764872,7.643856,Kidney-Cancer
7.011227,7.8887434,10.859535,13.271755,9.388018,8.076816,9.873445,6.2479277,6.33985,9.355351,10.011228,10.483816,7.0552826,7.84549,9.124122,7.67948,7.8137813,8.539159,9.1163435,8.0443945,Kidney-Cancer
6.1898246,8.0168085,11.102632,12.902186,9.285402,7.554589,10.330916,7.2854023,5.643856,9.440869,10.61471,9.228819,6.882643,7.6073303,10.371777,7.33985,8.0223675,9.182394,9.527477,7.741467,Kidney-Cancer
7.61471,7.8887434,10.896333,13.23017,9.661778,7.9829936,9.317412,6.807355,4.087463,9.385862,10.696098,9.888743,7.67948,7.129283,10.033423,7.7279205,8.149747,9.784635,9.149747,7.4676056,Kidney-Cancer
