TP53,SMAD4,SF3B1,RPL5,PPP2R1A,PIK3CA,NFE2L2,NAV3,MTOR,KRAS,IDH1,HIST1H1C,GATA3,FBXW7,EGFR,DNMT3A,CDKN2A,CDH1,ARID1A,APC,Label
9.409391,8.707359,11.789126,13.183325,9.879583,8.915879,10.623881,7.9541965,6.2094536,9.477758,10.921097,8.28077,8.495855,8.2526655,6.894818,7.936638,6.321928,8.7911625,9.948367,7.839204,Spleen-Cancer
8.870365,8.882643,12.260331,13.098197,9.33985,8.804131,10.889504,7.8009,6.426265,9.56415,10.969386,8.7414665,8.60733,8.581201,6.321928,7.636625,6.6293564,8.933691,9.881114,7.965784,Spleen-Cancer
8.83605,8.584963,11.435149,13.156715,9.357552,9.199673,10.188589,8.422065,6.523562,9.002815,11.590119,8.108524,8.204571,7.748193,7.6510515,8.1649065,6.820179,7.4676056,10.403012,7.451211,Spleen-Normal
9.149747,9.118941,12.315999,13.253257,9.0741415,9.100662,11.094737,8.071463,6.6293564,9.754888,11.288289,8.409391,8.661778,8.209454,6.6865005,7.499846,5.807355,9.226412,9.962896,8.224002,Spleen-Normal
8.885696,8.933691,12.06508,13.124444,9.357552,8.9128895,10.956376,7.774787,6.357552,9.459432,11.343185,8.503826,8.383704,8.523562,6.6865005,7.499846,6.3750396,9.174926,9.73978,8.1848755,Spleen-Normal
8.754888,8.974415,12.0741415,13.011052,8.982993,9.172427,10.934428,8.317412,6.3037806,9.592457,11.27263,8.442944,8.761551,8.3442955,6.33985,7.7279205,6.965784,9.729621,9.749869,8.317412,Spleen-Normal
8.675957,8.84235,12.119266,13.067099,9.537218,9.027906,10.982993,8.271463,6.169925,9.60177,11.488844,8.326429,8.784635,8.413628,6.409391,7.768184,6.2854023,9.047124,9.689998,8.103288,Spleen-Normal
