Index	Tissue	Dataset_ID	Sample_ID	T:Tissue;C:Cellline	Cellline_name	Expression_level
1	Adipose-Cancer	GSE2109	GSM137902	T	None	7.8641863
2	Adipose-Cancer	GSE66162	GSM1615580	T	None	8.483816
3	Adipose-Cancer	GSE66162	GSM1615582	T	None	8.554589
4	Adipose-Cancer	GSE66162	GSM1615585	T	None	9.413628
5	Adipose-Cancer	GSE66162	GSM1615587	T	None	8.40088
6	Adipose-Cancer	GSE66162	GSM1615602	T	None	9.515699
7	Adipose-Cancer	GSE66162	GSM1615604	T	None	9.014021
8	Adipose-Cancer	GSE66162	GSM1615609	T	None	8.0223675
9	Adipose-Cancer	GSE66162	GSM1615613	T	None	9.649256
10	Adipose-Cancer	GSE13506	GSM340488	T	None	7.139551
11	Adipose-Normal	GSE41168	GSM1009760	T	None	8.308339
12	Adipose-Normal	GSE41168	GSM1009772	T	None	7.5849624
13	Adipose-Normal	GSE41168	GSM1009776	T	None	8.159871
14	Adipose-Normal	GSE41168	GSM1009800	T	None	8.550747
15	Adipose-Normal	GSE41168	GSM1009804	T	None	8.271463
16	Adipose-Normal	GSE41168	GSM1009812	T	None	8.330916
17	Adipose-Normal	GSE41168	GSM1009820	T	None	7.857981
18	Adipose-Normal	GSE41168	GSM1009828	T	None	8.4346285
19	Adipose-Normal	GSE41168	GSM1009836	T	None	7.7548876
20	Adipose-Normal	GSE41168	GSM1009844	T	None	8.330916
21	Adipose-Normal	GSE41168	GSM1009854	T	None	8.189824
22	Adipose-Normal	GSE41168	GSM1009872	T	None	7.9425144
23	Adipose-Normal	GSE41168	GSM1009886	T	None	8.174926
24	Adipose-Normal	GSE43346	GSM1060754	T	None	8.758224
25	Adipose-Normal	GSE7307	GSM175834	T	None	8.348728
26	Adipose-Normal	GSE7307	GSM175835	T	None	7.965784
27	Adipose-Normal	GSE7307	GSM175836	T	None	8.076816
28	Adipose-Normal	GSE7307	GSM175837	T	None	7.70044
29	Adipose-Normal	GSE7307	GSM175994	T	None	10.92407
30	Adipose-Normal	GSE7307	GSM176027	T	None	8.751544
31	Adipose-Normal	GSE7307	GSM176028	T	None	8.985842
32	Adipose-Normal	GSE7307	GSM176118	T	None	8.471675
33	Adipose-Normal	GSE7307	GSM176119	T	None	8.483816
34	Adipose-Normal	GSE7307	GSM176121	T	None	7.577429
35	Adipose-Normal	GSE13506	GSM340489	T	None	6.409391
36	Adipose-Normal	GSE13506	GSM340490	T	None	6.807355
37	Adipose-Normal	GSE13506	GSM340491	T	None	7.9829936
38	Adipose-Normal	GSE13506	GSM340492	T	None	7.768184
39	Adipose-Normal	GSE13506	GSM340493	T	None	7.129283
40	Adipose-Normal	GSE13506	GSM340494	T	None	7.2667866
41	Adipose-Normal	GSE13506	GSM340495	T	None	6.7279205
42	Adipose-Normal	GSE13506	GSM340496	T	None	7.321928
43	Adipose-Normal	GSE13506	GSM340497	T	None	7.366322
44	Adipose-Normal	GSE13506	GSM340498	T	None	6.8703647
45	Adipose-Normal	GSE13506	GSM340499	T	None	7.2479277
46	Adipose-Normal	GSE13506	GSM340500	T	None	6.9307375
47	Adipose-Normal	GSE13506	GSM340501	T	None	8.864186
48	Adipose-Normal	GSE13506	GSM340502	T	None	8.308339
49	Adipose-Normal	GSE13506	GSM340503	T	None	7.044394
50	Adipose-Normal	GSE13506	GSM340504	T	None	7.6865005
51	Adipose-Normal	GSE13506	GSM340505	T	None	7.4757333
52	Adipose-Normal	GSE13506	GSM340506	T	None	8.73471
53	Adipose-Normal	GSE13506	GSM340507	T	None	6.4757333
54	Adipose-Normal	GSE13506	GSM340508	T	None	7.7879024
55	Adipose-Normal	GSE13506	GSM340509	T	None	6.0
56	Adipose-Normal	GSE13506	GSM340510	T	None	6.7142453
57	Adipose-Normal	GSE13506	GSM340511	T	None	6.643856
58	Adipose-Normal	GSE13506	GSM340512	T	None	7.033423
59	Adipose-Normal	GSE13506	GSM340513	T	None	6.807355
60	Adipose-Normal	GSE13506	GSM340514	T	None	7.098032
61	Adipose-Normal	GSE13506	GSM340515	T	None	7.022368
62	Adipose-Normal	GSE13506	GSM340516	T	None	6.9307375
63	Adipose-Normal	GSE13506	GSM340517	T	None	7.1085243
64	Adipose-Normal	GSE13506	GSM340518	T	None	7.9248123
65	Adipose-Normal	GSE13506	GSM340519	T	None	6.491853
66	Adipose-Normal	GSE13506	GSM340520	T	None	6.741467
67	Adipose-Normal	GSE13506	GSM340521	T	None	6.9307375
68	Adipose-Normal	GSE13506	GSM340522	T	None	7.70044
69	Adipose-Normal	GSE13506	GSM340523	T	None	7.33985
70	Adipose-Normal	GSE13506	GSM340524	T	None	8.471675
71	Adipose-Normal	GSE13506	GSM340525	T	None	6.84549
72	Adipose-Normal	GSE13506	GSM340526	T	None	7.4757333
73	Adipose-Normal	GSE13506	GSM340527	T	None	6.84549
74	Adipose-Normal	GSE13506	GSM340528	T	None	6.426265
75	Adipose-Normal	GSE13506	GSM340529	T	None	7.098032
76	Adipose-Normal	GSE13506	GSM340530	T	None	8.511753
77	Adipose-Normal	GSE13506	GSM340531	T	None	7.900867
78	Adipose-Normal	GSE13506	GSM340532	T	None	7.2384048
79	Adipose-Normal	GSE13506	GSM340533	T	None	7.592457
80	Adipose-Normal	GSE13506	GSM340534	T	None	7.169925
81	Adipose-Normal	GSE13506	GSM340535	T	None	7.2094536
82	Adipose-Normal	GSE13506	GSM340536	T	None	7.2479277
83	Adrenal_Gland-Cancer	GSE19776	GSM1094056	T	None	7.2094536
84	Adrenal_Gland-Cancer	GSE19776	GSM1094057	T	None	7.2946205
85	Adrenal_Gland-Cancer	GSE19776	GSM1094058	T	None	7.8137813
86	Adrenal_Gland-Cancer	GSE19776	GSM1094059	T	None	5.4594316
87	Adrenal_Gland-Cancer	GSE19776	GSM1094060	T	None	5.2094536
88	Adrenal_Gland-Cancer	GSE19776	GSM1094061	T	None	4.3923173
89	Adrenal_Gland-Cancer	GSE19776	GSM1094062	T	None	4.9541965
90	Adrenal_Gland-Cancer	GSE19776	GSM1094063	T	None	4.5849624
91	Adrenal_Gland-Cancer	GSE19776	GSM1094064	T	None	6.066089
92	Adrenal_Gland-Cancer	GSE19776	GSM1094065	T	None	6.768184
93	Adrenal_Gland-Cancer	GSE19776	GSM1094066	T	None	1.5849625
94	Adrenal_Gland-Cancer	GSE19776	GSM1094067	T	None	4.2479277
95	Adrenal_Gland-Cancer	GSE19776	GSM1094068	T	None	7.022368
96	Adrenal_Gland-Cancer	GSE19776	GSM1094069	T	None	8.9307375
97	Adrenal_Gland-Cancer	GSE19776	GSM1094070	T	None	4.523562
98	Adrenal_Gland-Cancer	GSE19776	GSM1094071	T	None	7.129283
99	Adrenal_Gland-Cancer	GSE19776	GSM1094072	T	None	5.129283
100	Adrenal_Gland-Cancer	GSE19776	GSM1094073	T	None	7.0552826
101	Adrenal_Gland-Cancer	GSE19776	GSM1094074	T	None	5.4594316
102	Adrenal_Gland-Cancer	GSE19776	GSM1094075	T	None	1.0
103	Adrenal_Gland-Cancer	GSE19776	GSM1094076	T	None	5.857981
104	Adrenal_Gland-Cancer	GSE19776	GSM1094077	T	None	5.357552
105	Adrenal_Gland-Cancer	GSE19776	GSM1094078	T	None	4.643856
106	Adrenal_Gland-Cancer	GSE19776	GSM1094079	T	None	3.9068906
107	Adrenal_Gland-Cancer	GSE19776	GSM1094080	T	None	3.7004397
108	Adrenal_Gland-Cancer	GSE2109	GSM117754	T	None	6.857981
109	Adrenal_Gland-Cancer	GSE2109	GSM203678	T	None	11.287135
110	Adrenal_Gland-Cancer	GSE8514	GSM211446	T	None	8.224002
111	Adrenal_Gland-Cancer	GSE8514	GSM211451	T	None	7.5999126
112	Adrenal_Gland-Cancer	GSE8514	GSM211452	T	None	7.839204
113	Adrenal_Gland-Cancer	GSE8514	GSM211453	T	None	8.33539
114	Adrenal_Gland-Cancer	GSE8514	GSM211454	T	None	8.098032
115	Adrenal_Gland-Cancer	GSE8514	GSM211455	T	None	8.768185
116	Adrenal_Gland-Cancer	GSE8514	GSM211456	T	None	6.5849624
117	Adrenal_Gland-Cancer	GSE8514	GSM211457	T	None	6.7548876
118	Adrenal_Gland-Cancer	GSE8514	GSM211458	T	None	8.675957
119	Adrenal_Gland-Cancer	GSE8514	GSM211459	T	None	7.665336
120	Adrenal_Gland-Cancer	GSE8514	GSM211460	T	None	7.3923173
121	Adrenal_Gland-Cancer	GSE2109	GSM38072	T	None	7.087463
122	Adrenal_Gland-Cancer	GSE2109	GSM46946	T	None	7.61471
123	Adrenal_Gland-Cancer	GSE19776	GSM493255	T	None	8.507794
124	Adrenal_Gland-Cancer	GSE19776	GSM493256	T	None	8.495855
125	Adrenal_Gland-Cancer	GSE19776	GSM493257	T	None	10.776433
126	Adrenal_Gland-Cancer	GSE19776	GSM493258	T	None	5.882643
127	Adrenal_Gland-Cancer	GSE19776	GSM493259	T	None	8.965784
128	Adrenal_Gland-Cancer	GSE19776	GSM493260	T	None	4.321928
129	Adrenal_Gland-Cancer	GSE19776	GSM493261	T	None	8.527477
130	Adrenal_Gland-Cancer	GSE19776	GSM493262	T	None	7.087463
131	Adrenal_Gland-Cancer	GSE19776	GSM493263	T	None	7.4429436
132	Adrenal_Gland-Cancer	GSE19776	GSM493264	T	None	5.61471
133	Adrenal_Gland-Cancer	GSE19776	GSM493265	T	None	5.491853
134	Adrenal_Gland-Cancer	GSE19776	GSM493266	T	None	5.426265
135	Adrenal_Gland-Cancer	GSE19776	GSM493267	T	None	7.199672
136	Adrenal_Gland-Cancer	GSE19776	GSM493268	T	None	6.022368
137	Adrenal_Gland-Cancer	GSE19776	GSM493269	T	None	6.0
138	Adrenal_Gland-Cancer	GSE19776	GSM493270	T	None	7.098032
139	Adrenal_Gland-Cancer	GSE19776	GSM493271	T	None	6.426265
140	Adrenal_Gland-Cancer	GSE19776	GSM493272	T	None	6.169925
141	Adrenal_Gland-Cancer	GSE19776	GSM493273	T	None	7.409391
142	Adrenal_Gland-Cancer	GSE33371	GSM825377	T	None	6.044394
143	Adrenal_Gland-Cancer	GSE33371	GSM825378	T	None	8.771489
144	Adrenal_Gland-Cancer	GSE33371	GSM825379	T	None	7.179909
145	Adrenal_Gland-Cancer	GSE33371	GSM825380	T	None	6.357552
146	Adrenal_Gland-Cancer	GSE33371	GSM825381	T	None	7.409391
147	Adrenal_Gland-Cancer	GSE33371	GSM825382	T	None	7.6724253
148	Adrenal_Gland-Cancer	GSE33371	GSM825383	T	None	4.807355
149	Adrenal_Gland-Cancer	GSE33371	GSM825384	T	None	8.3663225
150	Adrenal_Gland-Cancer	GSE33371	GSM825385	T	None	7.577429
151	Adrenal_Gland-Cancer	GSE33371	GSM825386	T	None	7.2854023
152	Adrenal_Gland-Cancer	GSE33371	GSM825387	T	None	8.361944
153	Adrenal_Gland-Cancer	GSE33371	GSM825388	T	None	6.228819
154	Adrenal_Gland-Cancer	GSE33371	GSM825389	T	None	8.554589
155	Adrenal_Gland-Cancer	GSE33371	GSM825390	T	None	6.491853
156	Adrenal_Gland-Cancer	GSE33371	GSM825391	T	None	7.539159
157	Adrenal_Gland-Cancer	GSE33371	GSM825392	T	None	5.9307375
158	Adrenal_Gland-Cancer	GSE33371	GSM825393	T	None	7.139551
159	Adrenal_Gland-Cancer	GSE33371	GSM825394	T	None	5.169925
160	Adrenal_Gland-Cancer	GSE33371	GSM825395	T	None	5.70044
161	Adrenal_Gland-Cancer	GSE33371	GSM825396	T	None	6.044394
162	Adrenal_Gland-Cancer	GSE33371	GSM825397	T	None	5.169925
163	Adrenal_Gland-Cancer	GSE33371	GSM825398	T	None	6.1898246
164	Adrenal_Gland-Cancer	GSE33371	GSM825399	T	None	8.491853
165	Adrenal_Gland-Cancer	GSE33371	GSM825400	T	None	6.409391
166	Adrenal_Gland-Cancer	GSE33371	GSM825401	T	None	8.23362
167	Adrenal_Gland-Cancer	GSE33371	GSM825402	T	None	4.2479277
168	Adrenal_Gland-Cancer	GSE33371	GSM825403	T	None	5.321928
169	Adrenal_Gland-Cancer	GSE33371	GSM825404	T	None	6.022368
170	Adrenal_Gland-Cancer	GSE33371	GSM825405	T	None	4.7548876
171	Adrenal_Gland-Cancer	GSE33371	GSM825406	T	None	4.0
172	Adrenal_Gland-Cancer	GSE33371	GSM825407	T	None	5.129283
173	Adrenal_Gland-Cancer	GSE33371	GSM825408	T	None	5.169925
174	Adrenal_Gland-Cancer	GSE33371	GSM825409	T	None	6.2479277
175	Adrenal_Gland-Cancer	GSE33371	GSM825410	T	None	5.044394
176	Adrenal_Gland-Cancer	GSE33371	GSM825411	T	None	5.6724253
177	Adrenal_Gland-Cancer	GSE33371	GSM825412	T	None	8.60733
178	Adrenal_Gland-Cancer	GSE33371	GSM825413	T	None	5.643856
179	Adrenal_Gland-Cancer	GSE33371	GSM825414	T	None	6.0
180	Adrenal_Gland-Cancer	GSE33371	GSM825415	T	None	5.61471
181	Adrenal_Gland-Cancer	GSE33371	GSM825416	T	None	6.409391
182	Adrenal_Gland-Cancer	GSE33371	GSM825417	T	None	7.2761245
183	Adrenal_Gland-Cancer	GSE33371	GSM825418	T	None	7.2854023
184	Adrenal_Gland-Cancer	GSE33371	GSM825419	T	None	7.228819
185	Adrenal_Gland-Cancer	GSE33371	GSM825420	T	None	9.634811
186	Adrenal_Gland-Cancer	GSE33371	GSM825421	T	None	8.1649065
187	Adrenal_Gland-Cancer	GSE33371	GSM825422	T	None	10.027906
188	Adrenal_Gland-Cancer	GSE33371	GSM825423	T	None	8.554589
189	Adrenal_Gland-Cancer	GSE33371	GSM825424	T	None	5.2479277
190	Adrenal_Gland-Cancer	GSE33371	GSM825425	T	None	10.475734
191	Adrenal_Gland-Cancer	GSE33371	GSM825426	T	None	5.2094536
192	Adrenal_Gland-Cancer	GSE33371	GSM825427	T	None	6.2094536
193	Adrenal_Gland-Cancer	GSE33371	GSM825428	T	None	8.873445
194	Adrenal_Gland-Cancer	GSE33371	GSM825429	T	None	10.088788
195	Adrenal_Gland-Cancer	GSE33371	GSM825430	T	None	7.7879024
196	Adrenal_Gland-Cancer	GSE33371	GSM825431	T	None	7.451211
197	Adrenal_Gland-Normal	GSE43346	GSM1060745	T	None	8.430452
198	Adrenal_Gland-Normal	GSE8514	GSM211447	T	None	7.4676056
199	Adrenal_Gland-Normal	GSE8514	GSM211448	T	None	7.7615514
200	Adrenal_Gland-Normal	GSE8514	GSM211449	T	None	7.4838157
201	Adrenal_Gland-Normal	GSE8514	GSM211450	T	None	8.383704
202	Adrenal_Gland-Normal	GSE19776	GSM493251	T	None	7.6724253
203	Adrenal_Gland-Normal	GSE19776	GSM493252	T	None	7.965784
204	Adrenal_Gland-Normal	GSE19776	GSM493253	T	None	7.857981
205	Adrenal_Gland-Normal	GSE19776	GSM493254	T	None	7.5849624
206	Adrenal_Gland-Normal	GSE33371	GSM825367	T	None	6.807355
207	Adrenal_Gland-Normal	GSE33371	GSM825368	T	None	7.426265
208	Adrenal_Gland-Normal	GSE33371	GSM825369	T	None	7.7073593
209	Adrenal_Gland-Normal	GSE33371	GSM825370	T	None	6.882643
210	Adrenal_Gland-Normal	GSE33371	GSM825371	T	None	6.539159
211	Adrenal_Gland-Normal	GSE33371	GSM825372	T	None	5.97728
212	Adrenal_Gland-Normal	GSE33371	GSM825373	T	None	6.507795
213	Adrenal_Gland-Normal	GSE33371	GSM825374	T	None	6.022368
214	Adrenal_Gland-Normal	GSE33371	GSM825375	T	None	7.087463
215	Adrenal_Gland-Normal	GSE33371	GSM825376	T	None	6.044394
246	Bladder-Cancer	GSE2109	GSM102434	T	None	11.75614
247	Bladder-Cancer	GSE2109	GSM102437	T	None	6.33985
248	Bladder-Cancer	GSE2109	GSM102470	T	None	13.224454
249	Bladder-Cancer	GSE2109	GSM102475	T	None	12.120238
253	Bladder-Cancer	GSE2109	GSM117677	T	None	8.257388
254	Bladder-Cancer	GSE2109	GSM137919	T	None	11.176797
255	Bladder-Cancer	GSE2109	GSM137976	T	None	6.70044
256	Bladder-Cancer	GSE2109	GSM152625	T	None	8.174926
257	Bladder-Cancer	GSE2109	GSM152717	T	None	8.558421
258	Bladder-Cancer	GSE2109	GSM152732	T	None	6.228819
259	Bladder-Cancer	GSE2109	GSM152779	T	None	6.894818
260	Bladder-Cancer	GSE2109	GSM152797	T	None	8.543032
261	Bladder-Cancer	GSE2109	GSM179874	T	None	12.557224
262	Bladder-Cancer	GSE2109	GSM179921	T	None	12.521846
263	Bladder-Cancer	GSE2109	GSM179926	T	None	12.383164
264	Bladder-Cancer	GSE7476	GSM180995	T	None	12.51939
265	Bladder-Cancer	GSE7476	GSM180996	T	None	12.087462
266	Bladder-Cancer	GSE7476	GSM180997	T	None	12.275251
267	Bladder-Cancer	GSE7476	GSM180998	T	None	11.993646
268	Bladder-Cancer	GSE7476	GSM180999	T	None	11.014021
269	Bladder-Cancer	GSE7476	GSM181000	T	None	12.077483
270	Bladder-Cancer	GSE7476	GSM181001	T	None	12.774581
271	Bladder-Cancer	GSE7476	GSM181002	T	None	12.223701
272	Bladder-Cancer	GSE2109	GSM203714	T	None	8.2526655
273	Bladder-Cancer	GSE2109	GSM203738	T	None	12.361944
274	Bladder-Cancer	GSE2109	GSM203753	T	None	5.5849624
275	Bladder-Cancer	GSE2109	GSM203793	T	None	12.60733
276	Bladder-Cancer	GSE2109	GSM231906	T	None	10.617468
277	Bladder-Cancer	GSE2109	GSM46920	T	None	12.410716
278	Bladder-Cancer	GSE2109	GSM53030	T	None	12.18022
279	Bladder-Cancer	GSE2109	GSM53097	T	None	13.029633
280	Bladder-Cancer	GSE2109	GSM53117	T	None	10.924812
281	Bladder-Cancer	GSE2109	GSM53137	T	None	13.252813
282	Bladder-Cancer	GSE2109	GSM53139	T	None	9.079485
283	Bladder-Cancer	GSE30522	GSM756939	T	None	8.558421
284	Bladder-Cancer	GSE30522	GSM756940	T	None	4.321928
285	Bladder-Cancer	GSE2109	GSM76532	T	None	13.139232
286	Bladder-Cancer	GSE31189	GSM773124	T	None	8.076816
287	Bladder-Cancer	GSE31189	GSM773125	T	None	9.28077
288	Bladder-Cancer	GSE31189	GSM773126	T	None	9.1163435
289	Bladder-Cancer	GSE31189	GSM773127	T	None	6.4429436
290	Bladder-Cancer	GSE31189	GSM773128	T	None	10.0168085
291	Bladder-Cancer	GSE31189	GSM773129	T	None	8.422065
292	Bladder-Cancer	GSE31189	GSM773130	T	None	8.33539
293	Bladder-Cancer	GSE31189	GSM773131	T	None	14.108116
294	Bladder-Cancer	GSE31189	GSM773132	T	None	9.35975
295	Bladder-Cancer	GSE31189	GSM773133	T	None	7.9068904
296	Bladder-Cancer	GSE31189	GSM773134	T	None	13.0363455
297	Bladder-Cancer	GSE31189	GSM773135	T	None	11.358651
298	Bladder-Cancer	GSE31189	GSM773136	T	None	12.899357
299	Bladder-Cancer	GSE31189	GSM773137	T	None	12.735767
300	Bladder-Cancer	GSE31189	GSM773138	T	None	9.0
301	Bladder-Cancer	GSE31189	GSM773139	T	None	11.3014965
302	Bladder-Cancer	GSE31189	GSM773140	T	None	10.531382
303	Bladder-Cancer	GSE31189	GSM773141	T	None	8.219169
304	Bladder-Cancer	GSE31189	GSM773142	T	None	9.839204
305	Bladder-Cancer	GSE31189	GSM773143	T	None	9.131857
306	Bladder-Cancer	GSE31189	GSM773144	T	None	9.238404
307	Bladder-Cancer	GSE31189	GSM773145	T	None	9.627534
308	Bladder-Cancer	GSE31189	GSM773146	T	None	8.0223675
309	Bladder-Cancer	GSE31189	GSM773147	T	None	10.648357
310	Bladder-Cancer	GSE31189	GSM773148	T	None	8.794415
311	Bladder-Cancer	GSE31189	GSM773149	T	None	9.348728
312	Bladder-Cancer	GSE31189	GSM773150	T	None	12.975848
313	Bladder-Cancer	GSE31189	GSM773151	T	None	9.824959
314	Bladder-Cancer	GSE31189	GSM773152	T	None	9.820179
315	Bladder-Cancer	GSE31189	GSM773153	T	None	8.9128895
316	Bladder-Cancer	GSE31189	GSM773154	T	None	11.566054
317	Bladder-Cancer	GSE31189	GSM773155	T	None	9.915879
318	Bladder-Cancer	GSE31189	GSM773156	T	None	10.120238
319	Bladder-Cancer	GSE31189	GSM773157	T	None	6.5999126
320	Bladder-Cancer	GSE31189	GSM773158	T	None	11.115694
321	Bladder-Cancer	GSE31189	GSM773159	T	None	9.036174
322	Bladder-Cancer	GSE31189	GSM773160	T	None	10.849405
323	Bladder-Cancer	GSE31189	GSM773161	T	None	13.276852
324	Bladder-Cancer	GSE31189	GSM773162	T	None	8.60733
325	Bladder-Cancer	GSE31189	GSM773163	T	None	9.61471
326	Bladder-Cancer	GSE31189	GSM773164	T	None	10.986553
327	Bladder-Cancer	GSE31189	GSM773165	T	None	10.670656
328	Bladder-Cancer	GSE31189	GSM773166	T	None	8.744834
329	Bladder-Cancer	GSE31189	GSM773167	T	None	10.891784
330	Bladder-Cancer	GSE31189	GSM773168	T	None	12.384244
331	Bladder-Cancer	GSE31189	GSM773169	T	None	10.548821
332	Bladder-Cancer	GSE31189	GSM773170	T	None	11.288289
333	Bladder-Cancer	GSE31189	GSM773171	T	None	12.278159
334	Bladder-Cancer	GSE31189	GSM773172	T	None	8.087462
335	Bladder-Cancer	GSE31189	GSM773173	T	None	11.63934
336	Bladder-Cancer	GSE31189	GSM773174	T	None	10.778898
337	Bladder-Cancer	GSE31189	GSM773175	T	None	9.0223675
338	Bladder-Cancer	GSE31684	GSM786491	T	None	8.271463
339	Bladder-Cancer	GSE31684	GSM786492	T	None	9.17742
340	Bladder-Cancer	GSE31684	GSM786493	T	None	12.576957
341	Bladder-Cancer	GSE31684	GSM786494	T	None	9.060696
342	Bladder-Cancer	GSE31684	GSM786495	T	None	12.513727
343	Bladder-Cancer	GSE31684	GSM786496	T	None	12.651949
344	Bladder-Cancer	GSE31684	GSM786497	T	None	10.092757
345	Bladder-Cancer	GSE31684	GSM786498	T	None	10.376125
346	Bladder-Cancer	GSE31684	GSM786499	T	None	12.439831
347	Bladder-Cancer	GSE31684	GSM786500	T	None	7.5849624
348	Bladder-Cancer	GSE31684	GSM786501	T	None	12.006677
349	Bladder-Cancer	GSE31684	GSM786502	T	None	12.427313
350	Bladder-Cancer	GSE31684	GSM786503	T	None	9.802516
351	Bladder-Cancer	GSE31684	GSM786504	T	None	9.6510515
352	Bladder-Cancer	GSE31684	GSM786505	T	None	6.768184
353	Bladder-Cancer	GSE31684	GSM786506	T	None	9.381543
354	Bladder-Cancer	GSE31684	GSM786507	T	None	11.718533
355	Bladder-Cancer	GSE31684	GSM786508	T	None	12.029287
356	Bladder-Cancer	GSE31684	GSM786509	T	None	8.658212
357	Bladder-Cancer	GSE31684	GSM786510	T	None	12.573884
358	Bladder-Cancer	GSE31684	GSM786511	T	None	8.6402445
359	Bladder-Cancer	GSE31684	GSM786512	T	None	12.937006
360	Bladder-Cancer	GSE31684	GSM786513	T	None	8.988685
361	Bladder-Cancer	GSE31684	GSM786514	T	None	10.655531
362	Bladder-Cancer	GSE31684	GSM786515	T	None	12.565102
363	Bladder-Cancer	GSE31684	GSM786516	T	None	10.104599
364	Bladder-Cancer	GSE31684	GSM786517	T	None	12.142107
365	Bladder-Cancer	GSE31684	GSM786518	T	None	9.299208
366	Bladder-Cancer	GSE31684	GSM786519	T	None	12.073472
367	Bladder-Cancer	GSE31684	GSM786520	T	None	9.643856
368	Bladder-Cancer	GSE31684	GSM786521	T	None	5.554589
369	Bladder-Cancer	GSE31684	GSM786522	T	None	8.665336
370	Bladder-Cancer	GSE31684	GSM786523	T	None	8.744834
371	Bladder-Cancer	GSE31684	GSM786524	T	None	10.393391
372	Bladder-Cancer	GSE31684	GSM786525	T	None	9.273795
373	Bladder-Cancer	GSE31684	GSM786526	T	None	9.266787
374	Bladder-Cancer	GSE31684	GSM786527	T	None	11.717676
375	Bladder-Cancer	GSE31684	GSM786528	T	None	8.682995
376	Bladder-Cancer	GSE31684	GSM786529	T	None	12.91345
377	Bladder-Cancer	GSE31684	GSM786530	T	None	12.273504
378	Bladder-Cancer	GSE31684	GSM786531	T	None	12.756973
379	Bladder-Cancer	GSE31684	GSM786532	T	None	9.945444
380	Bladder-Cancer	GSE31684	GSM786533	T	None	12.910268
381	Bladder-Cancer	GSE31684	GSM786534	T	None	12.683214
382	Bladder-Cancer	GSE31684	GSM786535	T	None	11.657765
383	Bladder-Cancer	GSE31684	GSM786536	T	None	11.319108
384	Bladder-Cancer	GSE31684	GSM786537	T	None	8.882643
385	Bladder-Cancer	GSE31684	GSM786538	T	None	7.2384048
386	Bladder-Cancer	GSE31684	GSM786539	T	None	12.090774
387	Bladder-Cancer	GSE31684	GSM786540	T	None	10.314016
388	Bladder-Cancer	GSE31684	GSM786541	T	None	12.764042
389	Bladder-Cancer	GSE31684	GSM786542	T	None	11.579316
390	Bladder-Cancer	GSE31684	GSM786543	T	None	9.56415
391	Bladder-Cancer	GSE31684	GSM786544	T	None	11.60964
392	Bladder-Cancer	GSE31684	GSM786545	T	None	12.37096
393	Bladder-Cancer	GSE31684	GSM786546	T	None	11.405673
394	Bladder-Cancer	GSE31684	GSM786547	T	None	12.90933
395	Bladder-Cancer	GSE31684	GSM786548	T	None	13.521969
396	Bladder-Cancer	GSE31684	GSM786549	T	None	10.560333
397	Bladder-Cancer	GSE31684	GSM786550	T	None	7.9068904
398	Bladder-Cancer	GSE31684	GSM786551	T	None	9.204571
399	Bladder-Cancer	GSE31684	GSM786552	T	None	12.365776
400	Bladder-Cancer	GSE31684	GSM786553	T	None	9.61471
401	Bladder-Cancer	GSE31684	GSM786554	T	None	12.817583
402	Bladder-Cancer	GSE31684	GSM786555	T	None	12.189516
403	Bladder-Cancer	GSE31684	GSM786556	T	None	12.691307
404	Bladder-Cancer	GSE31684	GSM786557	T	None	8.906891
405	Bladder-Cancer	GSE31684	GSM786558	T	None	12.617008
406	Bladder-Cancer	GSE31684	GSM786559	T	None	12.670656
407	Bladder-Cancer	GSE31684	GSM786560	T	None	11.641601
408	Bladder-Cancer	GSE31684	GSM786561	T	None	11.316281
409	Bladder-Cancer	GSE31684	GSM786562	T	None	7.4178524
410	Bladder-Cancer	GSE31684	GSM786563	T	None	14.2705145
411	Bladder-Cancer	GSE31684	GSM786564	T	None	13.792079
412	Bladder-Cancer	GSE31684	GSM786565	T	None	13.357827
413	Bladder-Cancer	GSE31684	GSM786566	T	None	10.988685
414	Bladder-Cancer	GSE31684	GSM786567	T	None	12.133463
415	Bladder-Cancer	GSE31684	GSM786568	T	None	12.705849
416	Bladder-Cancer	GSE31684	GSM786569	T	None	10.962173
417	Bladder-Cancer	GSE31684	GSM786570	T	None	13.449794
418	Bladder-Cancer	GSE31684	GSM786571	T	None	11.305491
419	Bladder-Cancer	GSE31684	GSM786572	T	None	12.717463
420	Bladder-Cancer	GSE31684	GSM786573	T	None	12.377753
421	Bladder-Cancer	GSE31684	GSM786574	T	None	12.3185425
422	Bladder-Cancer	GSE31684	GSM786575	T	None	6.6582117
423	Bladder-Cancer	GSE31684	GSM786576	T	None	11.790348
424	Bladder-Cancer	GSE31684	GSM786577	T	None	9.142107
425	Bladder-Cancer	GSE31684	GSM786578	T	None	10.995768
426	Bladder-Cancer	GSE31684	GSM786579	T	None	12.594091
427	Bladder-Cancer	GSE31684	GSM786580	T	None	7.7813597
428	Bladder-Cancer	GSE31684	GSM786581	T	None	11.993292
429	Bladder-Cancer	GSE31684	GSM786582	T	None	8.503826
430	Bladder-Cancer	GSE31684	GSM786583	T	None	12.2285185
433	Bladder-Cancer	GSE2109	GSM88993	T	None	9.0
434	Bladder-Cancer	GSE2109	GSM89048	T	None	13.032045
435	Bladder-Cancer	GSE2109	GSM89073	T	None	11.003518
436	Bladder-Normal	GSE43346	GSM1060746	T	None	10.098032
