Index	Tissue	Dataset_ID	Sample_ID	T:Tissue;C:Cellline	Cellline_name	Expression_level
1	Adipose-Cancer	GSE2109	GSM137902	T	None	8.038919
2	Adipose-Cancer	GSE66162	GSM1615580	T	None	9.592457
3	Adipose-Cancer	GSE66162	GSM1615582	T	None	9.61471
4	Adipose-Cancer	GSE66162	GSM1615585	T	None	9.415742
5	Adipose-Cancer	GSE66162	GSM1615587	T	None	9.447083
6	Adipose-Cancer	GSE66162	GSM1615602	T	None	9.541097
7	Adipose-Cancer	GSE66162	GSM1615604	T	None	9.675957
8	Adipose-Cancer	GSE66162	GSM1615609	T	None	9.139551
9	Adipose-Cancer	GSE66162	GSM1615613	T	None	9.214319
10	Adipose-Cancer	GSE13506	GSM340488	T	None	9.071463
11	Adipose-Normal	GSE41168	GSM1009760	T	None	8.9128895
12	Adipose-Normal	GSE41168	GSM1009772	T	None	7.5468946
13	Adipose-Normal	GSE41168	GSM1009776	T	None	8.312883
14	Adipose-Normal	GSE41168	GSM1009800	T	None	8.199673
15	Adipose-Normal	GSE41168	GSM1009804	T	None	8.134426
16	Adipose-Normal	GSE41168	GSM1009812	T	None	8.139551
17	Adipose-Normal	GSE41168	GSM1009820	T	None	8.696967
18	Adipose-Normal	GSE41168	GSM1009828	T	None	8.491853
19	Adipose-Normal	GSE41168	GSM1009836	T	None	8.1947565
20	Adipose-Normal	GSE41168	GSM1009844	T	None	8.569856
21	Adipose-Normal	GSE41168	GSM1009854	T	None	8.636624
22	Adipose-Normal	GSE41168	GSM1009872	T	None	8.1649065
23	Adipose-Normal	GSE41168	GSM1009886	T	None	8.73471
24	Adipose-Normal	GSE43346	GSM1060754	T	None	9.108524
25	Adipose-Normal	GSE7307	GSM175834	T	None	8.965784
26	Adipose-Normal	GSE7307	GSM175835	T	None	9.157347
27	Adipose-Normal	GSE7307	GSM175836	T	None	8.748193
28	Adipose-Normal	GSE7307	GSM175837	T	None	8.897845
29	Adipose-Normal	GSE7307	GSM175994	T	None	10.2300205
30	Adipose-Normal	GSE7307	GSM176027	T	None	9.337622
31	Adipose-Normal	GSE7307	GSM176028	T	None	8.994353
32	Adipose-Normal	GSE7307	GSM176118	T	None	8.894817
33	Adipose-Normal	GSE7307	GSM176119	T	None	9.108524
34	Adipose-Normal	GSE7307	GSM176121	T	None	8.826549
35	Adipose-Normal	GSE13506	GSM340489	T	None	8.7911625
36	Adipose-Normal	GSE13506	GSM340490	T	None	9.445015
37	Adipose-Normal	GSE13506	GSM340491	T	None	9.144658
38	Adipose-Normal	GSE13506	GSM340492	T	None	8.710807
39	Adipose-Normal	GSE13506	GSM340493	T	None	9.209454
40	Adipose-Normal	GSE13506	GSM340494	T	None	9.299208
41	Adipose-Normal	GSE13506	GSM340495	T	None	9.030667
42	Adipose-Normal	GSE13506	GSM340496	T	None	9.113742
43	Adipose-Normal	GSE13506	GSM340497	T	None	9.266787
44	Adipose-Normal	GSE13506	GSM340498	T	None	9.308339
45	Adipose-Normal	GSE13506	GSM340499	T	None	9.124122
46	Adipose-Normal	GSE13506	GSM340500	T	None	8.84235
47	Adipose-Normal	GSE13506	GSM340501	T	None	9.259744
48	Adipose-Normal	GSE13506	GSM340502	T	None	8.507794
49	Adipose-Normal	GSE13506	GSM340503	T	None	9.346514
50	Adipose-Normal	GSE13506	GSM340504	T	None	9.0
51	Adipose-Normal	GSE13506	GSM340505	T	None	9.257388
52	Adipose-Normal	GSE13506	GSM340506	T	None	9.364135
53	Adipose-Normal	GSE13506	GSM340507	T	None	8.924812
54	Adipose-Normal	GSE13506	GSM340508	T	None	8.569856
55	Adipose-Normal	GSE13506	GSM340509	T	None	8.97728
56	Adipose-Normal	GSE13506	GSM340510	T	None	9.2946205
57	Adipose-Normal	GSE13506	GSM340511	T	None	9.152285
58	Adipose-Normal	GSE13506	GSM340512	T	None	9.207014
59	Adipose-Normal	GSE13506	GSM340513	T	None	9.283089
60	Adipose-Normal	GSE13506	GSM340514	T	None	9.0223675
61	Adipose-Normal	GSE13506	GSM340515	T	None	9.189824
62	Adipose-Normal	GSE13506	GSM340516	T	None	9.159871
63	Adipose-Normal	GSE13506	GSM340517	T	None	8.703903
64	Adipose-Normal	GSE13506	GSM340518	T	None	9.060696
65	Adipose-Normal	GSE13506	GSM340519	T	None	9.303781
66	Adipose-Normal	GSE13506	GSM340520	T	None	8.839204
67	Adipose-Normal	GSE13506	GSM340521	T	None	8.876517
68	Adipose-Normal	GSE13506	GSM340522	T	None	9.350939
69	Adipose-Normal	GSE13506	GSM340523	T	None	8.761551
70	Adipose-Normal	GSE13506	GSM340524	T	None	8.679481
71	Adipose-Normal	GSE13506	GSM340525	T	None	9.036174
72	Adipose-Normal	GSE13506	GSM340526	T	None	8.451211
73	Adipose-Normal	GSE13506	GSM340527	T	None	9.271463
74	Adipose-Normal	GSE13506	GSM340528	T	None	9.236014
75	Adipose-Normal	GSE13506	GSM340529	T	None	8.915879
76	Adipose-Normal	GSE13506	GSM340530	T	None	8.6402445
77	Adipose-Normal	GSE13506	GSM340531	T	None	9.049849
78	Adipose-Normal	GSE13506	GSM340532	T	None	8.848623
79	Adipose-Normal	GSE13506	GSM340533	T	None	9.113742
80	Adipose-Normal	GSE13506	GSM340534	T	None	9.033423
81	Adipose-Normal	GSE13506	GSM340535	T	None	8.409391
82	Adipose-Normal	GSE13506	GSM340536	T	None	8.851749
83	Adrenal_Gland-Cancer	GSE19776	GSM1094056	T	None	8.243174
84	Adrenal_Gland-Cancer	GSE19776	GSM1094057	T	None	8.169925
85	Adrenal_Gland-Cancer	GSE19776	GSM1094058	T	None	7.022368
86	Adrenal_Gland-Cancer	GSE19776	GSM1094059	T	None	8.209454
87	Adrenal_Gland-Cancer	GSE19776	GSM1094060	T	None	6.3923173
88	Adrenal_Gland-Cancer	GSE19776	GSM1094061	T	None	5.426265
89	Adrenal_Gland-Cancer	GSE19776	GSM1094062	T	None	6.554589
90	Adrenal_Gland-Cancer	GSE19776	GSM1094063	T	None	7.7073593
91	Adrenal_Gland-Cancer	GSE19776	GSM1094064	T	None	8.266787
92	Adrenal_Gland-Cancer	GSE19776	GSM1094065	T	None	4.523562
93	Adrenal_Gland-Cancer	GSE19776	GSM1094066	T	None	5.807355
94	Adrenal_Gland-Cancer	GSE19776	GSM1094067	T	None	7.9425144
95	Adrenal_Gland-Cancer	GSE19776	GSM1094068	T	None	8.299208
96	Adrenal_Gland-Cancer	GSE19776	GSM1094069	T	None	7.3750396
97	Adrenal_Gland-Cancer	GSE19776	GSM1094070	T	None	7.4178524
98	Adrenal_Gland-Cancer	GSE19776	GSM1094071	T	None	6.554589
99	Adrenal_Gland-Cancer	GSE19776	GSM1094072	T	None	7.451211
100	Adrenal_Gland-Cancer	GSE19776	GSM1094073	T	None	7.577429
101	Adrenal_Gland-Cancer	GSE19776	GSM1094074	T	None	8.569856
102	Adrenal_Gland-Cancer	GSE19776	GSM1094075	T	None	8.326429
103	Adrenal_Gland-Cancer	GSE19776	GSM1094076	T	None	8.038919
104	Adrenal_Gland-Cancer	GSE19776	GSM1094077	T	None	8.144658
105	Adrenal_Gland-Cancer	GSE19776	GSM1094078	T	None	6.129283
106	Adrenal_Gland-Cancer	GSE19776	GSM1094079	T	None	5.169925
107	Adrenal_Gland-Cancer	GSE19776	GSM1094080	T	None	4.2479277
108	Adrenal_Gland-Cancer	GSE2109	GSM117754	T	None	8.308339
109	Adrenal_Gland-Cancer	GSE2109	GSM203678	T	None	5.523562
110	Adrenal_Gland-Cancer	GSE8514	GSM211446	T	None	8.703903
111	Adrenal_Gland-Cancer	GSE8514	GSM211451	T	None	7.665336
112	Adrenal_Gland-Cancer	GSE8514	GSM211452	T	None	7.1085243
113	Adrenal_Gland-Cancer	GSE8514	GSM211453	T	None	8.224002
114	Adrenal_Gland-Cancer	GSE8514	GSM211454	T	None	8.778077
115	Adrenal_Gland-Cancer	GSE8514	GSM211455	T	None	8.271463
116	Adrenal_Gland-Cancer	GSE8514	GSM211456	T	None	7.4838157
117	Adrenal_Gland-Cancer	GSE8514	GSM211457	T	None	7.2479277
118	Adrenal_Gland-Cancer	GSE8514	GSM211458	T	None	8.566054
119	Adrenal_Gland-Cancer	GSE8514	GSM211459	T	None	8.625709
120	Adrenal_Gland-Cancer	GSE8514	GSM211460	T	None	7.066089
121	Adrenal_Gland-Cancer	GSE2109	GSM38072	T	None	9.824959
122	Adrenal_Gland-Cancer	GSE2109	GSM46946	T	None	8.47978
123	Adrenal_Gland-Cancer	GSE19776	GSM493255	T	None	6.5698557
124	Adrenal_Gland-Cancer	GSE19776	GSM493256	T	None	8.357552
125	Adrenal_Gland-Cancer	GSE19776	GSM493257	T	None	10.117643
126	Adrenal_Gland-Cancer	GSE19776	GSM493258	T	None	6.0
127	Adrenal_Gland-Cancer	GSE19776	GSM493259	T	None	6.794416
128	Adrenal_Gland-Cancer	GSE19776	GSM493260	T	None	5.83289
129	Adrenal_Gland-Cancer	GSE19776	GSM493261	T	None	6.357552
130	Adrenal_Gland-Cancer	GSE19776	GSM493262	T	None	6.6293564
131	Adrenal_Gland-Cancer	GSE19776	GSM493263	T	None	7.768184
132	Adrenal_Gland-Cancer	GSE19776	GSM493264	T	None	7.2479277
133	Adrenal_Gland-Cancer	GSE19776	GSM493265	T	None	6.228819
134	Adrenal_Gland-Cancer	GSE19776	GSM493266	T	None	7.426265
135	Adrenal_Gland-Cancer	GSE19776	GSM493267	T	None	7.592457
136	Adrenal_Gland-Cancer	GSE19776	GSM493268	T	None	6.523562
137	Adrenal_Gland-Cancer	GSE19776	GSM493269	T	None	6.321928
138	Adrenal_Gland-Cancer	GSE19776	GSM493270	T	None	7.8009
139	Adrenal_Gland-Cancer	GSE19776	GSM493271	T	None	6.4429436
140	Adrenal_Gland-Cancer	GSE19776	GSM493272	T	None	6.9307375
141	Adrenal_Gland-Cancer	GSE19776	GSM493273	T	None	6.491853
142	Adrenal_Gland-Cancer	GSE33371	GSM825377	T	None	8.6402445
143	Adrenal_Gland-Cancer	GSE33371	GSM825378	T	None	7.7073593
144	Adrenal_Gland-Cancer	GSE33371	GSM825379	T	None	9.209454
145	Adrenal_Gland-Cancer	GSE33371	GSM825380	T	None	7.774787
146	Adrenal_Gland-Cancer	GSE33371	GSM825381	T	None	7.61471
147	Adrenal_Gland-Cancer	GSE33371	GSM825382	T	None	8.442944
148	Adrenal_Gland-Cancer	GSE33371	GSM825383	T	None	8.199673
149	Adrenal_Gland-Cancer	GSE33371	GSM825384	T	None	8.0443945
150	Adrenal_Gland-Cancer	GSE33371	GSM825385	T	None	7.159871
151	Adrenal_Gland-Cancer	GSE33371	GSM825386	T	None	8.392318
152	Adrenal_Gland-Cancer	GSE33371	GSM825387	T	None	7.7142453
153	Adrenal_Gland-Cancer	GSE33371	GSM825388	T	None	7.8703647
154	Adrenal_Gland-Cancer	GSE33371	GSM825389	T	None	8.422065
155	Adrenal_Gland-Cancer	GSE33371	GSM825390	T	None	8.23362
156	Adrenal_Gland-Cancer	GSE33371	GSM825391	T	None	8.396605
157	Adrenal_Gland-Cancer	GSE33371	GSM825392	T	None	8.665336
158	Adrenal_Gland-Cancer	GSE33371	GSM825393	T	None	8.581201
159	Adrenal_Gland-Cancer	GSE33371	GSM825394	T	None	8.1848755
160	Adrenal_Gland-Cancer	GSE33371	GSM825395	T	None	8.060696
161	Adrenal_Gland-Cancer	GSE33371	GSM825396	T	None	8.675957
162	Adrenal_Gland-Cancer	GSE33371	GSM825397	T	None	9.068778
163	Adrenal_Gland-Cancer	GSE33371	GSM825398	T	None	8.353147
164	Adrenal_Gland-Cancer	GSE33371	GSM825399	T	None	9.394463
165	Adrenal_Gland-Cancer	GSE33371	GSM825400	T	None	9.147205
166	Adrenal_Gland-Cancer	GSE33371	GSM825401	T	None	8.554589
167	Adrenal_Gland-Cancer	GSE33371	GSM825402	T	None	6.643856
168	Adrenal_Gland-Cancer	GSE33371	GSM825403	T	None	8.731319
169	Adrenal_Gland-Cancer	GSE33371	GSM825404	T	None	8.299208
170	Adrenal_Gland-Cancer	GSE33371	GSM825405	T	None	8.668885
171	Adrenal_Gland-Cancer	GSE33371	GSM825406	T	None	7.4429436
172	Adrenal_Gland-Cancer	GSE33371	GSM825407	T	None	8.467606
173	Adrenal_Gland-Cancer	GSE33371	GSM825408	T	None	7.960002
174	Adrenal_Gland-Cancer	GSE33371	GSM825409	T	None	8.724514
175	Adrenal_Gland-Cancer	GSE33371	GSM825410	T	None	7.33985
176	Adrenal_Gland-Cancer	GSE33371	GSM825411	T	None	7.7813597
177	Adrenal_Gland-Cancer	GSE33371	GSM825412	T	None	6.9886847
178	Adrenal_Gland-Cancer	GSE33371	GSM825413	T	None	9.118941
179	Adrenal_Gland-Cancer	GSE33371	GSM825414	T	None	7.33985
180	Adrenal_Gland-Cancer	GSE33371	GSM825415	T	None	6.6582117
181	Adrenal_Gland-Cancer	GSE33371	GSM825416	T	None	7.139551
182	Adrenal_Gland-Cancer	GSE33371	GSM825417	T	None	7.0768156
183	Adrenal_Gland-Cancer	GSE33371	GSM825418	T	None	8.285402
184	Adrenal_Gland-Cancer	GSE33371	GSM825419	T	None	8.84235
185	Adrenal_Gland-Cancer	GSE33371	GSM825420	T	None	8.475734
186	Adrenal_Gland-Cancer	GSE33371	GSM825421	T	None	8.0223675
187	Adrenal_Gland-Cancer	GSE33371	GSM825422	T	None	5.882643
188	Adrenal_Gland-Cancer	GSE33371	GSM825423	T	None	8.754888
189	Adrenal_Gland-Cancer	GSE33371	GSM825424	T	None	8.97728
190	Adrenal_Gland-Cancer	GSE33371	GSM825425	T	None	6.3750396
191	Adrenal_Gland-Cancer	GSE33371	GSM825426	T	None	7.507795
192	Adrenal_Gland-Cancer	GSE33371	GSM825427	T	None	7.4178524
193	Adrenal_Gland-Cancer	GSE33371	GSM825428	T	None	5.857981
194	Adrenal_Gland-Cancer	GSE33371	GSM825429	T	None	6.9307375
195	Adrenal_Gland-Cancer	GSE33371	GSM825430	T	None	5.321928
196	Adrenal_Gland-Cancer	GSE33371	GSM825431	T	None	8.632996
197	Adrenal_Gland-Normal	GSE43346	GSM1060745	T	None	9.172427
198	Adrenal_Gland-Normal	GSE8514	GSM211447	T	None	7.6510515
199	Adrenal_Gland-Normal	GSE8514	GSM211448	T	None	7.839204
200	Adrenal_Gland-Normal	GSE8514	GSM211449	T	None	8.299208
201	Adrenal_Gland-Normal	GSE8514	GSM211450	T	None	8.033423
202	Adrenal_Gland-Normal	GSE19776	GSM493251	T	None	6.97728
203	Adrenal_Gland-Normal	GSE19776	GSM493252	T	None	6.523562
204	Adrenal_Gland-Normal	GSE19776	GSM493253	T	None	6.7813597
205	Adrenal_Gland-Normal	GSE19776	GSM493254	T	None	6.894818
206	Adrenal_Gland-Normal	GSE33371	GSM825367	T	None	8.011228
207	Adrenal_Gland-Normal	GSE33371	GSM825368	T	None	9.154819
208	Adrenal_Gland-Normal	GSE33371	GSM825369	T	None	7.9829936
209	Adrenal_Gland-Normal	GSE33371	GSM825370	T	None	7.7615514
210	Adrenal_Gland-Normal	GSE33371	GSM825371	T	None	8.353147
211	Adrenal_Gland-Normal	GSE33371	GSM825372	T	None	7.8265486
212	Adrenal_Gland-Normal	GSE33371	GSM825373	T	None	8.276124
213	Adrenal_Gland-Normal	GSE33371	GSM825374	T	None	7.820179
214	Adrenal_Gland-Normal	GSE33371	GSM825375	T	None	7.9188633
215	Adrenal_Gland-Normal	GSE33371	GSM825376	T	None	8.0168085
246	Bladder-Cancer	GSE2109	GSM102434	T	None	8.618385
247	Bladder-Cancer	GSE2109	GSM102437	T	None	13.409258
248	Bladder-Cancer	GSE2109	GSM102470	T	None	10.076816
249	Bladder-Cancer	GSE2109	GSM102475	T	None	8.97728
253	Bladder-Cancer	GSE2109	GSM117677	T	None	8.247928
254	Bladder-Cancer	GSE2109	GSM137919	T	None	10.117643
255	Bladder-Cancer	GSE2109	GSM137976	T	None	8.447083
256	Bladder-Cancer	GSE2109	GSM152625	T	None	13.27467
257	Bladder-Cancer	GSE2109	GSM152717	T	None	9.157347
258	Bladder-Cancer	GSE2109	GSM152732	T	None	5.83289
259	Bladder-Cancer	GSE2109	GSM152779	T	None	9.797662
260	Bladder-Cancer	GSE2109	GSM152797	T	None	8.927778
261	Bladder-Cancer	GSE2109	GSM179874	T	None	8.23362
262	Bladder-Cancer	GSE2109	GSM179921	T	None	8.243174
263	Bladder-Cancer	GSE2109	GSM179926	T	None	8.330916
264	Bladder-Cancer	GSE7476	GSM180995	T	None	8.761551
265	Bladder-Cancer	GSE7476	GSM180996	T	None	8.599913
266	Bladder-Cancer	GSE7476	GSM180997	T	None	8.885696
267	Bladder-Cancer	GSE7476	GSM180998	T	None	8.968667
268	Bladder-Cancer	GSE7476	GSM180999	T	None	8.721099
269	Bladder-Cancer	GSE7476	GSM181000	T	None	8.658212
270	Bladder-Cancer	GSE7476	GSM181001	T	None	9.612868
271	Bladder-Cancer	GSE7476	GSM181002	T	None	9.60733
272	Bladder-Cancer	GSE2109	GSM203714	T	None	10.034799
273	Bladder-Cancer	GSE2109	GSM203738	T	None	9.118941
274	Bladder-Cancer	GSE2109	GSM203753	T	None	10.623881
275	Bladder-Cancer	GSE2109	GSM203793	T	None	6.9068904
276	Bladder-Cancer	GSE2109	GSM231906	T	None	11.76072
277	Bladder-Cancer	GSE2109	GSM46920	T	None	9.348728
278	Bladder-Cancer	GSE2109	GSM53030	T	None	8.78136
279	Bladder-Cancer	GSE2109	GSM53097	T	None	8.891784
280	Bladder-Cancer	GSE2109	GSM53117	T	None	9.724514
281	Bladder-Cancer	GSE2109	GSM53137	T	None	9.831307
282	Bladder-Cancer	GSE2109	GSM53139	T	None	9.147205
283	Bladder-Cancer	GSE30522	GSM756939	T	None	8.495855
284	Bladder-Cancer	GSE30522	GSM756940	T	None	4.2479277
285	Bladder-Cancer	GSE2109	GSM76532	T	None	7.636625
286	Bladder-Cancer	GSE31189	GSM773124	T	None	8.199673
287	Bladder-Cancer	GSE31189	GSM773125	T	None	8.60733
288	Bladder-Cancer	GSE31189	GSM773126	T	None	8.5961895
289	Bladder-Cancer	GSE31189	GSM773127	T	None	7.159871
290	Bladder-Cancer	GSE31189	GSM773128	T	None	7.794416
291	Bladder-Cancer	GSE31189	GSM773129	T	None	9.139551
292	Bladder-Cancer	GSE31189	GSM773130	T	None	9.377211
293	Bladder-Cancer	GSE31189	GSM773131	T	None	7.83289
294	Bladder-Cancer	GSE31189	GSM773132	T	None	9.079485
295	Bladder-Cancer	GSE31189	GSM773133	T	None	9.002815
296	Bladder-Cancer	GSE31189	GSM773134	T	None	7.7073593
297	Bladder-Cancer	GSE31189	GSM773135	T	None	8.103288
298	Bladder-Cancer	GSE31189	GSM773136	T	None	8.405142
299	Bladder-Cancer	GSE31189	GSM773137	T	None	7.876517
300	Bladder-Cancer	GSE31189	GSM773138	T	None	8.139551
301	Bladder-Cancer	GSE31189	GSM773139	T	None	8.744834
302	Bladder-Cancer	GSE31189	GSM773140	T	None	8.797662
303	Bladder-Cancer	GSE31189	GSM773141	T	None	8.714246
304	Bladder-Cancer	GSE31189	GSM773142	T	None	8.592457
305	Bladder-Cancer	GSE31189	GSM773143	T	None	8.285402
306	Bladder-Cancer	GSE31189	GSM773144	T	None	8.23362
307	Bladder-Cancer	GSE31189	GSM773145	T	None	8.495855
308	Bladder-Cancer	GSE31189	GSM773146	T	None	8.290019
309	Bladder-Cancer	GSE31189	GSM773147	T	None	7.665336
310	Bladder-Cancer	GSE31189	GSM773148	T	None	8.971543
311	Bladder-Cancer	GSE31189	GSM773149	T	None	8.049849
312	Bladder-Cancer	GSE31189	GSM773150	T	None	7.6582117
313	Bladder-Cancer	GSE31189	GSM773151	T	None	8.897845
314	Bladder-Cancer	GSE31189	GSM773152	T	None	7.8641863
315	Bladder-Cancer	GSE31189	GSM773153	T	None	8.523562
316	Bladder-Cancer	GSE31189	GSM773154	T	None	8.643856
317	Bladder-Cancer	GSE31189	GSM773155	T	None	7.643856
318	Bladder-Cancer	GSE31189	GSM773156	T	None	8.60733
319	Bladder-Cancer	GSE31189	GSM773157	T	None	5.9541965
320	Bladder-Cancer	GSE31189	GSM773158	T	None	7.5313816
321	Bladder-Cancer	GSE31189	GSM773159	T	None	9.030667
322	Bladder-Cancer	GSE31189	GSM773160	T	None	6.794416
323	Bladder-Cancer	GSE31189	GSM773161	T	None	6.022368
324	Bladder-Cancer	GSE31189	GSM773162	T	None	8.924812
325	Bladder-Cancer	GSE31189	GSM773163	T	None	7.936638
326	Bladder-Cancer	GSE31189	GSM773164	T	None	8.060696
327	Bladder-Cancer	GSE31189	GSM773165	T	None	7.4178524
328	Bladder-Cancer	GSE31189	GSM773166	T	None	7.894818
329	Bladder-Cancer	GSE31189	GSM773167	T	None	7.965784
330	Bladder-Cancer	GSE31189	GSM773168	T	None	8.174926
331	Bladder-Cancer	GSE31189	GSM773169	T	None	8.797662
332	Bladder-Cancer	GSE31189	GSM773170	T	None	8.2526655
333	Bladder-Cancer	GSE31189	GSM773171	T	None	8.503826
334	Bladder-Cancer	GSE31189	GSM773172	T	None	8.714246
335	Bladder-Cancer	GSE31189	GSM773173	T	None	9.1947565
336	Bladder-Cancer	GSE31189	GSM773174	T	None	8.103288
337	Bladder-Cancer	GSE31189	GSM773175	T	None	7.4838157
338	Bladder-Cancer	GSE31684	GSM786491	T	None	11.85331
339	Bladder-Cancer	GSE31684	GSM786492	T	None	7.5698557
340	Bladder-Cancer	GSE31684	GSM786493	T	None	8.0821495
341	Bladder-Cancer	GSE31684	GSM786494	T	None	7.9128895
342	Bladder-Cancer	GSE31684	GSM786495	T	None	8.909893
343	Bladder-Cancer	GSE31684	GSM786496	T	None	8.546894
344	Bladder-Cancer	GSE31684	GSM786497	T	None	8.405142
345	Bladder-Cancer	GSE31684	GSM786498	T	None	7.4594316
346	Bladder-Cancer	GSE31684	GSM786499	T	None	8.33539
347	Bladder-Cancer	GSE31684	GSM786500	T	None	8.139551
348	Bladder-Cancer	GSE31684	GSM786501	T	None	9.126704
349	Bladder-Cancer	GSE31684	GSM786502	T	None	8.985842
350	Bladder-Cancer	GSE31684	GSM786503	T	None	9.609179
351	Bladder-Cancer	GSE31684	GSM786504	T	None	8.629356
352	Bladder-Cancer	GSE31684	GSM786505	T	None	9.525521
353	Bladder-Cancer	GSE31684	GSM786506	T	None	10.145932
354	Bladder-Cancer	GSE31684	GSM786507	T	None	8.129283
355	Bladder-Cancer	GSE31684	GSM786508	T	None	8.9128895
356	Bladder-Cancer	GSE31684	GSM786509	T	None	9.346514
357	Bladder-Cancer	GSE31684	GSM786510	T	None	8.672425
358	Bladder-Cancer	GSE31684	GSM786511	T	None	7.6220517
359	Bladder-Cancer	GSE31684	GSM786512	T	None	8.696967
360	Bladder-Cancer	GSE31684	GSM786513	T	None	9.749869
361	Bladder-Cancer	GSE31684	GSM786514	T	None	8.988685
362	Bladder-Cancer	GSE31684	GSM786515	T	None	7.8137813
363	Bladder-Cancer	GSE31684	GSM786516	T	None	9.1369915
364	Bladder-Cancer	GSE31684	GSM786517	T	None	8.945444
365	Bladder-Cancer	GSE31684	GSM786518	T	None	8.379378
366	Bladder-Cancer	GSE31684	GSM786519	T	None	8.658212
367	Bladder-Cancer	GSE31684	GSM786520	T	None	9.219169
368	Bladder-Cancer	GSE31684	GSM786521	T	None	6.5698557
369	Bladder-Cancer	GSE31684	GSM786522	T	None	9.917372
370	Bladder-Cancer	GSE31684	GSM786523	T	None	9.071463
371	Bladder-Cancer	GSE31684	GSM786524	T	None	9.005625
372	Bladder-Cancer	GSE31684	GSM786525	T	None	9.4346285
373	Bladder-Cancer	GSE31684	GSM786526	T	None	9.033423
374	Bladder-Cancer	GSE31684	GSM786527	T	None	8.0223675
375	Bladder-Cancer	GSE31684	GSM786528	T	None	8.224002
376	Bladder-Cancer	GSE31684	GSM786529	T	None	8.531382
377	Bladder-Cancer	GSE31684	GSM786530	T	None	8.797662
378	Bladder-Cancer	GSE31684	GSM786531	T	None	9.652845
379	Bladder-Cancer	GSE31684	GSM786532	T	None	10.005625
380	Bladder-Cancer	GSE31684	GSM786533	T	None	10.451211
381	Bladder-Cancer	GSE31684	GSM786534	T	None	8.546894
382	Bladder-Cancer	GSE31684	GSM786535	T	None	9.087462
383	Bladder-Cancer	GSE31684	GSM786536	T	None	9.23362
384	Bladder-Cancer	GSE31684	GSM786537	T	None	7.948367
385	Bladder-Cancer	GSE31684	GSM786538	T	None	9.1649065
386	Bladder-Cancer	GSE31684	GSM786539	T	None	9.312883
387	Bladder-Cancer	GSE31684	GSM786540	T	None	8.224002
388	Bladder-Cancer	GSE31684	GSM786541	T	None	9.1111355
389	Bladder-Cancer	GSE31684	GSM786542	T	None	8.774787
390	Bladder-Cancer	GSE31684	GSM786543	T	None	9.544965
391	Bladder-Cancer	GSE31684	GSM786544	T	None	8.159871
392	Bladder-Cancer	GSE31684	GSM786545	T	None	9.430452
393	Bladder-Cancer	GSE31684	GSM786546	T	None	9.287712
394	Bladder-Cancer	GSE31684	GSM786547	T	None	8.0821495
395	Bladder-Cancer	GSE31684	GSM786548	T	None	8.84549
396	Bladder-Cancer	GSE31684	GSM786549	T	None	8.951284
397	Bladder-Cancer	GSE31684	GSM786550	T	None	8.438792
398	Bladder-Cancer	GSE31684	GSM786551	T	None	9.881114
399	Bladder-Cancer	GSE31684	GSM786552	T	None	9.197217
400	Bladder-Cancer	GSE31684	GSM786553	T	None	9.831307
401	Bladder-Cancer	GSE31684	GSM786554	T	None	9.548821
402	Bladder-Cancer	GSE31684	GSM786555	T	None	8.7414665
403	Bladder-Cancer	GSE31684	GSM786556	T	None	9.121533
404	Bladder-Cancer	GSE31684	GSM786557	T	None	11.314583
405	Bladder-Cancer	GSE31684	GSM786558	T	None	9.002815
406	Bladder-Cancer	GSE31684	GSM786559	T	None	9.098032
407	Bladder-Cancer	GSE31684	GSM786560	T	None	10.312883
408	Bladder-Cancer	GSE31684	GSM786561	T	None	8.738092
409	Bladder-Cancer	GSE31684	GSM786562	T	None	8.48784
410	Bladder-Cancer	GSE31684	GSM786563	T	None	9.271463
411	Bladder-Cancer	GSE31684	GSM786564	T	None	8.0168085
412	Bladder-Cancer	GSE31684	GSM786565	T	None	7.5468946
413	Bladder-Cancer	GSE31684	GSM786566	T	None	8.693487
414	Bladder-Cancer	GSE31684	GSM786567	T	None	8.076816
415	Bladder-Cancer	GSE31684	GSM786568	T	None	8.199673
416	Bladder-Cancer	GSE31684	GSM786569	T	None	10.422065
417	Bladder-Cancer	GSE31684	GSM786570	T	None	9.108524
418	Bladder-Cancer	GSE31684	GSM786571	T	None	8.396605
419	Bladder-Cancer	GSE31684	GSM786572	T	None	8.455327
420	Bladder-Cancer	GSE31684	GSM786573	T	None	9.299208
421	Bladder-Cancer	GSE31684	GSM786574	T	None	8.820179
422	Bladder-Cancer	GSE31684	GSM786575	T	None	5.9068904
423	Bladder-Cancer	GSE31684	GSM786576	T	None	8.554589
424	Bladder-Cancer	GSE31684	GSM786577	T	None	8.118941
425	Bladder-Cancer	GSE31684	GSM786578	T	None	12.457125
426	Bladder-Cancer	GSE31684	GSM786579	T	None	8.5961895
427	Bladder-Cancer	GSE31684	GSM786580	T	None	6.507795
428	Bladder-Cancer	GSE31684	GSM786581	T	None	8.971543
429	Bladder-Cancer	GSE31684	GSM786582	T	None	8.455327
430	Bladder-Cancer	GSE31684	GSM786583	T	None	8.438792
433	Bladder-Cancer	GSE2109	GSM88993	T	None	9.784635
434	Bladder-Cancer	GSE2109	GSM89048	T	None	7.8137813
435	Bladder-Cancer	GSE2109	GSM89073	T	None	9.068778
436	Bladder-Normal	GSE43346	GSM1060746	T	None	9.038919
